seed,accuracy-bound,duration-proof-search,duration,tricks,err-upper-bound,err-upper-bound-is-max,total-sequences,dropped-sequences,dropped-sequences-frac,most-gap-below-value,most-gap-below-value-frac,most-gap-below-value-num-std,max-gap,perf-time-enabled-ns,perf-instruction-count,perf-branch-misses,perf-page-faults,proof-flop-estimate,proof-int-op-estimate,proof-branch-estimate,normalized-accuracy-bound
50,0.1051598191261291,33.83669829368591,1.5775892734527588,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffSubproduct,5.653870582580566,True,16777216,1687582,0.1005877256393432,7,0.9976018667221068,1.5,14,,,,,2454854,0,0,0.1051756357031392
50,0.0462453961372375,33.99797749519348,1.5805115699768066,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiffSubproductRecursive,98.99838256835938,True,16777216,5126877,0.3055856823921203,63,1.0,1.5,24,,,,,1924550,0,0,0.04625235168238246
50,0.0988077521324157,33.9444260597229,1.5810234546661377,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiff,7.544865131378174,True,16777216,1767225,0.1053348183631897,7,0.9967078566551208,1.5,14,,,,,3221383,0,0,0.09882261332591893
50,0.1064051985740661,33.771000146865845,1.5840599536895752,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiffSubproduct,5.719217300415039,True,16777216,1689890,0.1007252931594848,7,0.9976018667221068,1.5,14,,,,,2479811,0,0,0.10642120246254279
50,0.0497351884841918,33.676021099090576,1.5854871273040771,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanMaxDiffSubproductRecursive,98.37596130371094,True,16777216,5127407,0.3056172728538513,63,1.0,1.5,24,,,,,1936837,0,0,0.04974266891203305
50,0.0410978198051452,33.51782441139221,1.589735984802246,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMeanRecursiveMaxDiffSubproductRecursive,102.04337310791016,True,16777216,5193021,0.3095281720161438,67,1.0,1.5,25,,,,,1951267,0,0,0.041104001128366346
50,0.0818309187889099,33.93395662307739,1.5738489627838137,EUPUMeanQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrSvd,12.080363273620604,False,16777216,2319934,0.138278841972351,10,0.9990272521972656,1.5,15,,,,,4419433,0,0,0.08184322657946705
50,0.7349334955215454,34.05784320831299,1.5915369987487793,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrExactEqkeMaxDiffExact,0.0,False,16777216,1475018,0.0879179239273071,5,0.9894863367080688,1.5,12,,,,,2272487,0,0,0.7350440332946779
50,0.7082251310348511,34.340712547302246,1.6016156673431396,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMaxDiff,7.44656229019165,True,16777216,1798482,0.107197880744934,7,0.9964775443077089,1.5,12,,,,,3249352,0,0,0.708331651732762
50,0.7257172465324402,34.039347410202026,1.5992794036865234,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMaxDiffExact,1.7115379571914673,True,16777216,1536237,0.0915668606758117,6,0.9956804513931274,1.5,12,,,,,3505384,0,0,0.7258263981343802
50,0.7106098532676697,34.118980407714844,1.592419147491455,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMaxDiffSubproduct,5.653870582580566,True,16777216,1718143,0.1024093031883239,6,0.9933930039405824,1.5,12,,,,,2491142,0,0,0.710716732640055
50,0.3133956789970398,34.027870416641235,1.5858662128448486,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMaxDiffSubproductRecursive,98.99838256835938,True,16777216,5382786,0.3208390474319458,59,1.0,1.5,24,,,,,1960838,0,0,0.31344281531709706
50,0.706074595451355,34.03169655799866,1.594064235687256,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMeanMaxDiff,7.544865131378174,True,16777216,1798461,0.1071966290473938,7,0.9964775443077089,1.5,12,,,,,3257671,0,0,0.7061807926976668
50,0.7099800109863281,34.08240008354187,1.5970609188079834,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMeanMaxDiffSubproduct,5.719217300415039,True,16777216,1718416,0.1024255752563476,6,0.9933930039405824,1.5,12,,,,,2516099,0,0,0.7100867956271988
50,0.31754070520401,34.04943013191223,1.5995609760284424,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMeanMaxDiffSubproductRecursive,98.37596130371094,True,16777216,5382285,0.3208091855049133,59,1.0,1.5,24,,,,,1973125,0,0,0.3175884649573021
50,0.3100124001502991,34.023486614227295,1.6111445426940918,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrMeanRecursiveMaxDiffSubproductRecursive,102.04337310791016,True,16777216,5484811,0.326920211315155,63,1.0,1.5,24,,,,,1987555,0,0,0.3100590276078376
50,0.6482296586036682,34.113566160202026,1.5924110412597656,EUPUMeanQueryMaxDiffAttnMeanQueryDiffAttnErrSvd,12.080363273620604,False,16777216,2404407,0.1433138251304626,9,0.9968817234039308,1.5,13,,,,,4455721,0,0,0.6483271556743245
50,3.457069396972656e-06,34.22344636917114,1.5690512657165527,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrExactEqkeMaxDiffExact,0.0,False,16777216,0,0.0,1,1.0,1.5,1,,,,,2234151,0,0,3.4575893579691742e-06
50,3.457069396972656e-06,34.26069927215576,1.5786845684051514,EUPUSvdQueryMaxDiffAttnDropAverageQueryPerOutputLogitReasoningAttnErrMaxDiff,7.44656229019165,True,16777216,0,0.0,1,1.0,1.5,1,,,,,3211016,0,0,3.4575893579691742e-06
