seed,loss,accuracy,num_correct,num_incorrect,cpu,duration
19451.0,0.0071471659469032,0.998617694286252,49113715.0,6188055.0,,2053.093183517456
19488.0,0.0074797860767477,0.99822704936402,48714361.0,6587409.0,,2159.6294600963593
19538.0,0.0109602300976648,0.9975069488041208,48587802.0,6713968.0,,2147.992225408554
19917.0,0.0366483806506949,0.9928349455109812,48512247.0,6789523.0,,2140.4184136390686
20013.0,,0.9661254317323954,46850745.0,8451025.0,,2141.9361147880554
20294.0,0.0120659802413126,0.9967159103395302,47490063.0,7811707.0,,2113.4363017082214
20338.0,0.0073694613261215,0.9985993143931708,48490383.0,6811387.0,,2112.692850589752
20415.0,0.0111611467750443,0.9974102271362034,48766116.0,6535654.0,,2119.8340859413147
20539.0,0.0113512615896512,0.9974206976197696,48001357.0,7300413.0,,2050.635553359986
20751.0,0.0078180266101582,0.9983399384165536,48542571.0,6759199.0,,2063.5000944137573
20754.0,0.0099828090403606,0.9979280590270796,48177752.0,7124018.0,,2065.3357832431793
20976.0,0.0183736894625275,0.9957390951623448,48589262.0,6712508.0,,2048.716645956039
21317.0,0.015667189151935,0.9967057815785172,48369065.0,6932705.0,,2063.8398876190186
21598.0,0.0479999323999157,0.9906508439040048,48517321.0,6784449.0,,2090.634720802307
22261.0,0.0069900498977679,0.9985620302725652,48358295.0,6943475.0,,2115.080714225769
22286.0,0.0316923875578841,0.993167573439364,48647858.0,6653912.0,,2091.031144142151
22401.0,0.0093301832744038,0.9982189992804412,48085664.0,7216106.0,,2087.3872406482697
22545.0,0.0122231202966396,0.9978847034033866,48606932.0,6694838.0,,2070.88192653656
23241.0,0.020466105282113,0.995762390072408,48806332.0,6495438.0,,2038.9914920330048
23367.0,0.0113527943090908,0.9973777710846256,48347908.0,6953862.0,,2075.90168261528
23447.0,0.0070794639565955,0.9985021052016076,48576622.0,6725148.0,,2059.9453115463257
23633.0,0.0073790154377659,0.9985997543690444,48798956.0,6502814.0,,2062.0661342144012
23696.0,0.0069557129394453,0.9985112647709652,48549402.0,6752368.0,,2122.025735616684
24144.0,0.009928701015565,0.9977586956348724,47824464.0,7477306.0,,2091.1562576293945
24173.0,0.0078583642434424,0.9986071807442956,48997160.0,6304610.0,,2100.339577198029
24202.0,0.0089043293864065,0.9983032432472798,48622233.0,6679537.0,,2102.2236952781677
24262.0,0.0117332770654944,0.9970491082522672,48632765.0,6669005.0,,2107.2654724121094
24438.0,0.0138910487497387,0.996990470610048,47512761.0,7789009.0,,2077.3195238113403
24566.0,0.0077366663565811,0.9983216686855696,49134783.0,6166987.0,,2074.1597063541412
25516.0,0.0071429269468002,0.9988532817905916,48871586.0,6430184.0,,2090.890161752701
26278.0,0.0103584896982379,0.9975741797629551,48438777.0,6862993.0,,2067.1415255069733
26374.0,0.0073518499867171,0.998330407106578,48702297.0,6599473.0,,2066.098840713501
26829.0,0.0072569304604395,0.998373737641368,48584619.0,6717151.0,,2060.580423593521
26932.0,0.011581494612502,0.9977510869896022,48027062.0,7274708.0,,2065.9351394176483
27300.0,0.0414553246075333,0.9906878725460831,47832121.0,7469649.0,,2065.318528652191
27484.0,0.0079929147061871,0.9984215083700316,48265260.0,7036510.0,,2073.4847667217255
27584.0,0.0082580886434011,0.998252103956756,48773272.0,6528498.0,,2117.2056522369385
27671.0,0.0125510894989843,0.9975354031635112,47667713.0,7634057.0,,2102.3663029670715
27714.0,0.0076822769058459,0.998357903766034,48121566.0,7180204.0,,2096.7678315639496
28090.0,0.0098177407974741,0.997967368621728,48009496.0,7292274.0,,2084.5034182071686
28716.0,0.0085119122879561,0.998141428032284,48624601.0,6677169.0,,2078.6688919067383
28778.0,0.0098277800764435,0.9976095497254794,47880088.0,7421682.0,,2081.231849193573
29022.0,0.0085190206292473,0.9981591903176558,48548944.0,6752826.0,,2083.292968273163
29052.0,0.009404044092306,0.9978881084551656,47753820.0,7547950.0,,2126.48113656044
29110.0,0.0075814150473485,0.9983553622224222,48199437.0,7102333.0,,2103.831032037735
29195.0,0.0104812707877997,0.9972639128629563,48336356.0,6965414.0,,2110.417827129364
29565.0,0.0078204880886756,0.998419924600498,48424413.0,6877357.0,,2114.630980491638
29725.0,0.0081829357033774,0.9979943931098892,48534216.0,6767554.0,,2120.8214316368103
29726.0,0.0149384821533609,0.9976538514094484,48934743.0,6367027.0,,2123.986572742462
30371.0,0.0257197433028489,0.9936299253229626,47615942.0,7685828.0,,2136.5437088012695
30463.0,0.019572449825681,0.995323097145855,48497270.0,6804500.0,,2200.7888944149017
30684.0,0.008858316357855,0.9982832235064256,48632583.0,6669187.0,,2127.204361438751
30899.0,0.0084619882641478,0.9978372219240744,48661577.0,6640193.0,,2117.5231142044067
31308.0,0.0152890851124636,0.9962247190901355,48687694.0,6614076.0,,2094.821185350418
32103.0,0.0187571332077301,0.9961570599117872,48451342.0,6850428.0,,2075.401725769043
32374.0,0.0098227463407791,0.9980007837546532,47663506.0,7638264.0,,2091.9685847759247
32382.0,0.0083076667217691,0.997990366132768,48290505.0,7011265.0,,2089.370126724243
