seed,accuracy-bound,normalized-accuracy-bound,correct-count-lower-bound,duration-proof-search,duration
8840,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
8893,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
9132,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
9134,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
9504,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
9816,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
10248,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
11124,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
11130,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
11498,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
11598,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
11611,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
12141,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
12287,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
12457,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
12493,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
12552,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
12561,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
13036,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
13293,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
13468,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
13654,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
13716,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
14095,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
14929,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
15043,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
15399,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
15622,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
15662,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
16069,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
16149,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
16197,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
16284,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
17080,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
17096,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
17194,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
17197,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
18146,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
18289,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
18668,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
19004,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
19093,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
19451,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
19488,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
19538,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
19917,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20013,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20294,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20338,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20415,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20539,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20751,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20754,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
20976,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
21317,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
21598,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
22261,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
22286,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
22401,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
22545,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
23241,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
23367,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
23447,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
23633,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
23696,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
24144,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
24173,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
24202,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
24262,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
24438,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
24566,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
25516,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
26278,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
26374,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
26829,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
26932,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
27300,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
27484,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
27584,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
27671,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
27714,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
28090,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
28716,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
28778,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29022,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29052,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29110,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29195,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29565,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29725,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
29726,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
30371,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
30463,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
30684,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
30899,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
31308,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
32103,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
32374,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
32382,0.8814195924509041,0.8838847229480435,1040596585183693041945,1.9073486328125e-06,984.3481817245485
